context,triplets
"Back then , the demonstrations were largely motivated by concern for the fate of the nation and a desire to see democratic freedoms put in place .",<triplet> were largely motivated by concern for the fate of the nation and <SIG1>a desire to</SIG1> see democratic freedoms put in place <subj> the demonstrations <obj> cause
"- Indian Express PTI , PTI : Guwahati , Sat Aug 03 2013 , 14:53 hrs Violence continued to rock Karbi Anglong district where various government offices were torched and train tracks removed by activists of different organisations today demanding a separate state on the lines of Telangana .",<triplet> various government offices were torched and train tracks removed by activists of different organisations today <subj> Violence continued to rock Karbi Anglong district <obj> cause
"- Indian Express PTI , PTI : Guwahati , Sat Aug 03 2013 , 14:53 hrs Violence continued to rock Karbi Anglong district where various government offices were torched and train tracks removed by activists of different organisations today demanding a separate state on the lines of Telangana .",<triplet> demanding a separate state on the lines of Telangana <subj> various government offices were torched and train tracks removed by activists of different organisations today <obj> cause
The spontaneous protests come after the country has seen a number of violent crimes directed at women and children which have made headlines in recent weeks and left the country reeling .,<triplet> the country has seen a number of violent crimes directed at women and children which have made headlines in recent weeks and left the country reeling <subj> The spontaneous protests <obj> cause
The spontaneous protests come after the country has seen a number of violent crimes directed at women and children which have made headlines in recent weeks and left the country reeling .,<triplet> the country has seen a number of violent crimes directed at women and children which have made headlines in recent weeks <subj> left the country reeling <obj> cause
The government has also announced that it will be investing in research and development to create new technologies and products.,<triplet> investing <subj> create <obj> enable
The government passed a law to protect the rights of immigrants and ensure their access to basic services.,<triplet> passed <subj> ensure <obj> intend
"The Zilla Parishad vice-chairman Pandari , of CPI , staged a sit-in protest during the meeting resenting alleged violation of protocol .","<triplet> resenting alleged violation of protocol <subj> The Zilla Parishad vice-chairman Pandari , of CPI , staged a sit-in protest during the meeting <obj> cause"
Among these was the petition filed on behalf of Kersi Adajania who was convicted for helping to melt the AK -56 rifle which Mr. Dutt had stored in his house .,<triplet> helping to melt the AK -56 rifle <subj> Kersi Adajania who was convicted <obj> cause
Christians flay Commission ’ s report 21st February 2011 04:25 AM MANGALORE : Thousands of Christians took out a silent march from Ambedkar ( Jyothi ) Circle to Nehru Maidan on Sunday by wrapping their mouth with black cloth and holding black flags to oppose Justice Somasekhara Commission ’ s report on church attacks .,<triplet> to oppose Justice Somasekhara Commission ’ s report on church attacks <subj> Thousands of Christians took out a silent march from Ambedkar ( Jyothi ) Circle to Nehru Maidan on Sunday by wrapping their mouth with black cloth and holding black flags <obj> cause
Christians flay Commission ’ s report 21st February 2011 04:25 AM MANGALORE : Thousands of Christians took out a silent march from Ambedkar ( Jyothi ) Circle to Nehru Maidan on Sunday by wrapping their mouth with black cloth and holding black flags to oppose Justice Somasekhara Commission ’ s report on church attacks .,<triplet> Thousands of Christians took out a silent march from Ambedkar ( Jyothi ) Circle to Nehru Maidan on Sunday <subj> wrapping their mouth with black cloth and holding black flags <obj> cause
The government introduced a new law to protect the rights of LGBTQ+ individuals in an effort to promote equality.,<triplet> protect <subj> promote <obj> intend
"  #COMPUTEXVirtual, the all-new smart online platform, will use AI and automation technology to create an exceptional digital journey for users by providing a personalized interactive experience.",<triplet> experience <subj> journey <obj> enable
The United Nations has imposed an arms embargo on Yemen in an effort to prevent the country from destabilizing the region.,<triplet> Arms embargo <subj> Destabilizing <obj> prevent
The quarterly results also reflected $21.4 million in non-recurring losses from commercial real-estate activities in California.,<triplet> activities <subj> losses <obj> cause
The International Monetary Fund has approved a new loan package to help developing countries address poverty and inequality.,<triplet> loan <subj> address <obj> enable
"April 13 , 2013 00:00 IST Police step up security Several hundred shops in Podanur , Sundarapuram , Kuniamuthur , Kovaipudur , Milekal , Machampalayam , Idayarpalayam , Kulathupalayam and Sungapuram areas remained closed on Friday in protest against the damage caused to an idol at a temple on Monday .","<triplet> in protest against the damage caused to an idol at a temple on Monday <subj> Several hundred shops in Podanur , Sundarapuram , Kuniamuthur , Kovaipudur , Milekal , Machampalayam , Idayarpalayam , Kulathupalayam and Sungapuram areas remained closed on Friday <obj> cause"
The United Nations has imposed a no-fly zone over Syria in an effort to prevent further violence against civilians.,<triplet> No-fly <subj> Violence <obj> prevent
"As a nationwide commuter rail strike entered its second day on Tuesday , delaying thousands of commuters , Metrorail increased its alternative service in Cape Town to 360 bus journeys .",<triplet> a nationwide commuter rail strike entered its second day on Tuesday <subj> delaying thousands of commuters <obj> cause
"As a nationwide commuter rail strike entered its second day on Tuesday , delaying thousands of commuters , Metrorail increased its alternative service in Cape Town to 360 bus journeys .","<triplet> a nationwide commuter rail strike entered its second day on Tuesday , delaying thousands of commuters <subj> Metrorail increased its alternative service in Cape Town to 360 bus journeys <obj> cause"
