Unnamed: 0,corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs,Event1_Type,Event2_Type,relation,stripped_index,type_relation,Average_Similarity
1161,cnc,1.0,1.0,0.0,enable_1_1_0,The US top diplomat already met with Israeli and Palestinian leaders to throw Washington's support behind the Friday truce that ended 11 days of heavy Israeli bombing of Gaza and rocket fire from the enclave into Israel.,"[""The US top diplomat already <ARG0>met</ARG0> with Israeli and Palestinian leaders to throw Washington s support behind the Friday truce that ended 11 days of heavy Israeli <ARG1>bombing</ARG1> of Gaza and rocket fire from the enclave into Israel.""]",0.0,Natural Disaster,Diplomatic Meeting,enable,enable,Natural Disaster enable Diplomatic Meeting,
1164,cnc,1.0,1.0,0.0,prevent_1_1_0,"The government has implemented a series of laws to prevent the exploitation of children, including increased monitoring of child labor and increased penalties for those who violate child labor laws.","[""The government has implemented a series of <ARG0>Laws</ARG0> to prevent the <ARG1>Exploitation</ARG1> of children, including increased monitoring of child labor and increased penalties for those who violate child labor <ARG0>Laws</ARG0>.""]",0.0,Natural Disaster,Regulatory Change,prevent,prevent,Natural Disaster prevent Regulatory Change,
1165,cnc,1.0,1.0,0.0,enable_1_1_0,The government has also announced that it will be investing in new security initiatives to protect citizens from crime and terrorism.,"[""The government has also announced that it will be <ARG0>investing</ARG0> in new security initiatives to <ARG1>protect</ARG1> citizens from crime and terrorism.""]",0.0,Government Initiative,Security Measure,enable,enable,Government Initiative enable Security Measure,
1167,cnc,1.0,1.0,0.0,enable_1_1_0,"The Canadian government has announced a new program to help low-income families with the cost of telephone services, providing up to $50 per month in assistance for those who qualify.","[""The Canadian government has announced a new <ARG0>program</ARG0> to <ARG1>help</ARG1> low-income families with the cost of telephone services, providing up to $50 per month in assistance for those who qualify.""]",0.0,Government Assistance Program,Economic Assistance,enable,enable,Government Assistance Program enable Economic Assistance,
1169,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on Sudan in an effort to prevent the government from using weapons against its own citizens.,"[""The United Nations has imposed an arms <ARG0>Embargo</ARG0> on Sudan in an effort to prevent the government from <ARG1>using</ARG1> weapons against its own citizens.""]",0.0,Arms Embargo,Government Use of Weapons Against Citizens,prevent,prevent,Arms Embargo prevent Government Use of Weapons Against Citizens,
1170,cnc,1.0,1.0,0.0,prevent_1_1_0,The United States has imposed sanctions on certain countries in an effort to prevent the development of weapons of mass destruction.,"[""The United States has imposed <ARG0>Sanctions</ARG0> on certain countries in an effort to prevent the <ARG1>development</ARG1> of weapons of mass destruction.""]",0.0,Economic Sanctions,Weapons Development,prevent,prevent,Economic Sanctions prevent Weapons Development,
1174,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on Syria in an effort to prevent the country from using chemical weapons.,"[""The United Nations has imposed an <ARG0>Arms embargo</ARG0> on Syria in an effort to prevent the country from <ARG1>Using chemical weapons</ARG1>.""]",0.0,Arms Embargo,Use of Chemical Weapons,prevent,prevent,Arms Embargo prevent Use of Chemical Weapons,
1176,cnc,1.0,1.0,0.0,enable_1_1_0,The International Monetary Fund has approved a new loan package to help developing countries cope with the economic impact of the pandemic.,"[""The International Monetary Fund has <ARG0>approved</ARG0> a new loan package to help <ARG1>developing</ARG1> countries cope with the economic impact of the pandemic.""]",0.0,Economic Aid,Pandemic Response,enable,enable,Economic Aid enable Pandemic Response,
1177,cnc,1.0,1.0,0.0,prevent_1_1_0,"People arriving in France from Britain will have to self-isolate to prevent the spread of Covid-19, notably its Indian variant, government spokesman Gabriel Attal said on Wednesday.","[""People arriving in France from Britain will have to <ARG0>self-isolate</ARG0> to prevent the spread of <ARG1>Covid-19</ARG1>, notably its Indian variant, government spokesman Gabriel Attal said on Wednesday.""]",0.0,Quarantine/Isolation Measure,"Public Health Crisis (specifically, the COVID-19 pandemic)",prevent,prevent,"Quarantine/Isolation Measure prevent Public Health Crisis (specifically, the COVID-19 pandemic)",
1178,cnc,1.0,1.0,0.0,prevent_1_1_0,The European Union has imposed economic sanctions on Russia in an effort to prevent the country from interfering in Ukraine.,"[""The European Union has imposed economic <ARG0>sanctions</ARG0> on Russia in an effort to prevent the country from <ARG1>interfering</ARG1> in Ukraine.""]",0.0,Economic Sanctions,Interference in Ukraine,prevent,prevent,Economic Sanctions prevent Interference in Ukraine,
1182,cnc,1.0,1.0,0.0,prevent_1_1_0,The United States and its allies have imposed economic sanctions on Venezuela in an effort to prevent the country from destabilizing the region.,"[""The United States and its allies have imposed economic <ARG0>sanctions</ARG0> on Venezuela in an effort to prevent the country from <ARG1>destabilizing</ARG1> the region.""]",0.0,Economic Sanctions,Regional Destabilization,prevent,prevent,Economic Sanctions prevent Regional Destabilization,
1185,cnc,1.0,1.0,0.0,enable_1_1_0,The Canadian government has announced a new strategy to improve access to education and training.,"[""The Canadian government has <ARG0>announced </ARG0>a new strategy to <ARG1>improve</ARG1> access to education and training.""]",0.0,Government Policy Change,Education and Training Improvement Initiative,enable,enable,Government Policy Change enable Education and Training Improvement Initiative,
1186,cnc,1.0,1.0,0.0,prevent_1_1_0,The United States has imposed economic sanctions on Venezuela in an effort to prevent the country from destabilizing the region.,"[""The United States has imposed economic <ARG0>sanctions</ARG0> on Venezuela in an effort to prevent the country from <ARG1>destabilizing</ARG1> the region.""]",0.0,Economic Sanctions,Regional Destabilization,prevent,prevent,Economic Sanctions prevent Regional Destabilization,
1188,cnc,1.0,1.0,0.0,enable_1_1_0,The United Nations has also passed a resolution calling for an end to the use of child soldiers in armed conflicts.,"[""The United Nations has also passed a <ARG0>resolution</ARG0> calling for an <ARG1>end</ARG1> to the use of child soldiers in armed conflicts.""]",0.0,Humanitarian Intervention,Human Rights Achievement,enable,enable,Humanitarian Intervention enable Human Rights Achievement,
1190,cnc,1.0,1.0,0.0,prevent_1_1_0,The United States has imposed sanctions on North Korea in an effort to prevent the government from further developing nuclear weapons.,"[""The United States has imposed <ARG0>Sanctions</ARG0> on North Korea in an effort to prevent the government from further <ARG1>developing</ARG1> nuclear weapons.""]",0.0,Economic Sanctions,Nuclear Weapons Development,prevent,prevent,Economic Sanctions prevent Nuclear Weapons Development,
1191,cnc,1.0,1.0,0.0,enable_1_1_0,The United Kingdom has announced a new initiative to reduce carbon emissions and combat climate change.,"[""The United Kingdom has announced a new <ARG0>initiative</ARG0> to <ARG1>reduce</ARG1> carbon emissions and combat climate change.""]",0.0,Natural Disaster,Environmental Policy Change,enable,enable,Natural Disaster enable Environmental Policy Change,
1192,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on Myanmar in an effort to prevent the country from using military force against its citizens.,"[""The United Nations has imposed an <ARG0>Arms embargo</ARG0> on Myanmar in an effort to prevent the country from <ARG1>using</ARG1> military force against its citizens.""]",0.0,Arms Embargo,Military Action Prevention,prevent,prevent,Arms Embargo prevent Military Action Prevention,
1195,cnc,1.0,1.0,0.0,enable_1_1_0,"""The Mohammed Bin Rashid Space Centre has always sought to provide innovative solutions that benefit the scientific community.","[""The Mohammed Bin Rashid Space Centre has always <ARG0>sought</ARG0> to provide innovative solutions that benefit the scientific <ARG1>community</ARG1>.""]",0.0,,,enable,enable,nan enable nan,
1196,cnc,1.0,1.0,0.0,prevent_1_1_0,Thousands of Australian sports fans were told to self-isolate and get tested for coronavirus Wednesday after an infected spectator attended a match in Melbourne and the city raced to avoid another lockdown.,"[""Thousands of Australian sports fans were told to self-isolate and get <ARG0>tested</ARG0> for coronavirus Wednesday after an infected spectator attended a match in Melbourne and the city raced to avoid another <ARG1>lockdown</ARG1>.""]",0.0,Public Health Crisis,Government Response to Public Health Crisis,prevent,prevent,Public Health Crisis prevent Government Response to Public Health Crisis,
1200,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on Libya in an effort to prevent the country from engaging in further conflict.,"[""The United Nations has imposed an arms <ARG0>Embargo</ARG0> on Libya in an effort to prevent the country from engaging in further <ARG1>Conflict</ARG1>.""]",0.0,Arms Embargo,Conflict,prevent,prevent,Arms Embargo prevent Conflict,
1202,cnc,1.0,1.0,0.0,enable_1_1_0,The World Trade Organization has adopted a new agreement to reduce tariffs and promote free trade.,"[""The World Trade Organization has adopted a new <ARG0>agreement</ARG0> to <ARG1>reduce</ARG1> tariffs and promote free trade.""]",0.0,Trade Agreement,Tariff Reduction,enable,enable,Trade Agreement enable Tariff Reduction,
1203,cnc,1.0,1.0,0.0,enable_1_1_0,The Canadian government has announced a new strategy to promote innovation and entrepreneurship.,"[""The Canadian government has <ARG0>announced</ARG0> a new strategy to <ARG1>promote</ARG1> innovation and entrepreneurship.""]",0.0,Government Policy Change,Economic Development Initiative,enable,enable,Government Policy Change enable Economic Development Initiative,
1204,cnc,1.0,1.0,0.0,enable_1_1_0,The United Kingdom has signed a trade agreement with the European Union to facilitate the free movement of goods and services.,"[""The United Kingdom has signed a trade <ARG0>agreement</ARG0> with the European Union to <ARG1>facilitate</ARG1> the free movement of goods and services.""]",0.0,Natural Disaster,International Agreement,enable,enable,Natural Disaster enable International Agreement,
1205,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an embargo on certain countries in an effort to prevent the proliferation of nuclear weapons.,"[""The United Nations has imposed an <ARG0>Embargo</ARG0> on certain countries in an effort to prevent the <ARG1>Proliferation</ARG1> of nuclear weapons.""]",0.0,Economic Sanction,Nuclear Proliferation,prevent,prevent,Economic Sanction prevent Nuclear Proliferation,
1206,cnc,1.0,1.0,0.0,enable_1_1_0,"Migrant workers in Lebanon have been hit hard by its multiple crises and half of them left jobless, the UN warned Wednesday, calling for voluntary returns to be scaled up.","[""Migrant workers in Lebanon have been hit hard by its multiple <ARG0>crises</ARG0> and half of them left <ARG1>jobless</ARG1>, the UN warned Wednesday, calling for voluntary returns to be scaled up.""]",0.0,Humanitarian Crisis,Economic Disruption,enable,enable,Humanitarian Crisis enable Economic Disruption,
1208,cnc,1.0,1.0,0.0,enable_1_1_0,"The pass, which can be downloaded on a person's mobile phone two weeks after receiving their second shot, gives the bearer permission to move about freely in cities under lockdown to go to the supermarket, pharmacy, or for open air exercise.","[""The <ARG0>pass</ARG0>, which can be downloaded on a person s mobile phone two weeks after receiving their second shot, gives the bearer <ARG1>permission</ARG1> to move about freely in cities under lockdown to go to the supermarket, pharmacy, or for open air exercise.""]",0.0,Natural Disaster,Technological Advancement,enable,enable,Natural Disaster enable Technological Advancement,
