context,triplets
"Yesterday alone, the city [ Memphis ] went around to turn on the heat for homes when people have not been able to pay [ their utility bills ]. """,<triplet> pay <subj> turn <obj> cause
"Du Pont, unlike companies hurt badly by sharp price declines for basic chemicals and plastics, is benefiting from its broad range of businesses. ",<triplet> businesses <subj> benefiting <obj> cause
"Earlier , a group of protesters had smashed the windows of a Lexus near the train station after spotting rods similar to those used against passengers last Sunday , leaving fliers criticising the police on the bonnet .",<triplet> spotting rods similar to those used against passengers last Sunday <subj> a group of protesters had smashed the windows of a Lexus near the train station <obj> cause
"Earlier , a group of protesters had smashed the windows of a Lexus near the train station after spotting rods similar to those used against passengers last Sunday , leaving fliers criticising the police on the bonnet .",<triplet> a group of protesters had smashed the windows of a Lexus near the train station <subj> fliers criticising the police on the bonnet <obj> cause
The protests spread to 15 other towns and resulted in two deaths and the destruction of property .,<triplet> The protests spread to 15 other towns <subj> two deaths and the destruction of property <obj> cause
"The party 's provincial task team co-ordinator Saki Mafikeng said the meeting took place at the Tshing stadium , following service delivery protests in the Ventersdorp area over the weekend .",<triplet> service delivery protests in the Ventersdorp area over the weekend <subj> the meeting took place at the Tshing stadium <obj> cause
Decision challenged Members of the Secretariat Association had been on the war path and had been staying out of offices in protest against the decision .,<triplet> against the decision <subj> Decision challenged Members of the Secretariat Association had been on the war path and had been staying out of offices in protest <obj> cause
"They began to march at around 2 pm , attracting onlookers and passers-by as they moved towards a popular shopping and entertainment area under close police watch .",<triplet> they moved towards a popular shopping and entertainment area under close police watch <subj> attracting onlookers and passers-by <obj> cause
""" These cases were registered against them only to restrain them from taking part in the agitation .",<triplet> only to restrain them from taking part in the agitation <subj> These cases were registered against them <obj> cause
"10th September 2015 03:49 AM KOCHI : Anoop George , the main accused in the case related to attack on the office of the National Highway Authority of India ( NHAI ) at Kalamassery , could not be produced before the Ernakulam District and Principal Sessions Court on Wednesday , after jail authorities in Coimbatore failed to arrange escort for him .","<triplet> jail authorities in Coimbatore failed to arrange escort for him <subj> Anoop George , the main accused in the case related to attack on the office of the National Highway Authority of India ( NHAI ) at Kalamassery , could not be produced before the Ernakulam District and Principal Sessions Court on Wednesday <obj> cause"
"Dataproducts Inc. said it filed a lawsuit in Delaware Chancery Court to block a tender offer by DPC Acquisition Partners, alleging that the hostile offer violates a standstill agreement between the two concerns.    ",<triplet> lawsuit <subj> block <obj> cause
"Tensions have eased between France and Rwanda since a March report acknowledged Paris was ""blind"" to the 1994 genocide in the east African nation, and bears overwhelming responsibility for the bloodshed.",<triplet> report <subj> bloodshed <obj> enable
"About 20 police personnel , including Nedumangad DySP Sukeshan , Palode circle inspector Anil Kumar , sub-inspector Anil Kumar and Pangode sub-inspector Praveen , and about the same number of local people belonging to various political parties were injured in the clashes .","<triplet> the clashes <subj> About 20 police personnel , including Nedumangad DySP Sukeshan , Palode circle inspector Anil Kumar , sub-inspector Anil Kumar and Pangode sub-inspector Praveen , and about the same number of local people belonging to various political parties were injured <obj> cause"
So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling onArabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom.,<triplet> calling <subj> scare <obj> intend
"Democrats lost their 60-vote, filibuster-proof Senate majority in January, when GOP Sen. Scott Brown won the Massachusetts Senate seat previously held by the late Sen. Ted Kennedy, a Democrat.",<triplet> won <subj> lost <obj> cause
"The promotion coincided with the 28th anniversary of the 1989 Tiananmen Square massacre , when Chinese soldiers killed thousands in an effort to suppress democracy protests , and tanks rolled through the streets of Beijing .",<triplet> in an effort to suppress democracy protests <subj> Chinese soldiers killed thousands <obj> cause
"While private bus operators are running only a limited number of services , many school managements have closed the institutions to mark their protest .",<triplet> to mark their protest <subj> many school managements have closed the institutions <obj> cause
Last Tuesday three machete-wielding attackers were reported to have been gunned down by police after they killed five civilians in Hotan ’ s Pishan county .,<triplet> they killed five civilians in Hotan ’ s Pishan county <subj> Last Tuesday three machete-wielding attackers were reported to have been gunned down by police <obj> cause
