context,triplets
",The International Monetary Fund has proposed a new set of regulations to promote global financial stability.",<triplet> regulations <subj> promote <obj> intend
The government has also announced plans to invest in environmental protection initiatives to reduce pollution and protect natural resources.,<triplet> invest <subj> reduce pollution <obj> enable
The United Nations has imposed an arms embargo on Iraq in an effort to prevent the country from developing weapons of mass destruction.,<triplet> Arms embargo <subj> Developing weapons of mass destruction <obj> prevent
"Upjohn Co. said it will offer an early retirement package to as many as 1,100 employees in a cost-cutting move expected to result in a fourth-quarter charge.    ",<triplet> offer <subj> charge <obj> intend
"The United Nations passed a resolution calling for an end to the use of nuclear weapons, in an effort to protect the world from the dangers of nuclear warfare.",<triplet> resolution <subj> protect <obj> intend
The European Union has imposed economic sanctions on the Syrian government in an effort to pressure them to end the conflict.,<triplet> sanctions <subj> pressure <obj> enable
"The government has implemented a series of measures to prevent the exploitation of vulnerable populations, including increased oversight of employers and increased penalties for those who violate labor laws.",<triplet> measures <subj> Exploitation <obj> prevent
"MGM Grand Inc. has agreed to pay $93 million and nearly 1.8 million common shares to buy 117 acres of land along the Las Vegas, Nev., Strip as a site for its planned movie-studio and theme-park resort.    ",<triplet> pay <subj> buy <obj> cause
The government has implemented a series of measures to protect citizens from identity theft.,<triplet> measures <subj> Identity theft <obj> prevent
The United Nations has imposed an arms embargo on Libya in an effort to prevent further violence and human rights abuses.,<triplet> Arms embargo <subj> Human rights abuses <obj> prevent
"Though Mr. Packer has since sold his stake, Courtaulds is moving to keep its institutional shareholders happy. ",<triplet> sold <subj> happy <obj> cause
The move boosts Intelogic Chairman Asher Edelman's stake to 20% from 16.2% and may help prevent Martin Ackerman from making a run at the computer-services concern.,<triplet> move <subj> boosts <obj> cause
",The government passed a law to increase the number of public transportation options, in an effort to reduce traffic congestion.",<triplet> passed <subj> reduce <obj> intend
The president also has offered  to help offsetJordan's costs because 40 percent of its exports go to Iraq and 90percent of its oil comes from there.,<triplet> go <subj> offered <obj> cause
"The government has implemented a series of measures to prevent the illegal trafficking of people, including increased border security and increased penalties.",<triplet> Security <subj> Trafficking <obj> prevent
",The government passed a law to increase funding for public transportation, in an effort to reduce traffic congestion.",<triplet> passed <subj> reduce <obj> intend
The United Nations has imposed an arms embargo on Somalia in an effort to prevent further violence and human rights abuses.,<triplet> Arms embargo <subj> Human rights abuses <obj> prevent
The United Nations has imposed an arms embargo on Iraq in an effort to prevent the country from developing weapons of mass destruction.,<triplet> Arms embargo <subj> Weapons <obj> prevent
The United States has imposed sanctions on North Korea in an effort to prevent the government from developing nuclear weapons.,<triplet> Sanctions <subj> Developing <obj> prevent
"The government passed a law to increase the minimum wage, in an effort to reduce poverty and inequality.",<triplet> passed <subj> reduce <obj> intend
The government passed a law to protect the rights of LGBTQ+ individuals and promote equality.,<triplet> passed <subj> protect <obj> intend
The United States has imposed economic sanctions on Venezuela in an effort to prevent the country from violating human rights.,<triplet> Economic sanctions <subj> Violating human rights <obj> prevent
The United Nations has passed a resolution to prevent the use of chemical weapons.,<triplet> resolution <subj> use <obj> prevent
The government passed a law to increase access to clean water in an effort to improve public health.,<triplet> passed <subj> improve <obj> intend
"But this list was accompanied by new demands which France's fisheries ministry has said were not arranged or discussed with Paris, effectively creating new zoning rules for the waters near Jersey.",<triplet> demands <subj> rules <obj> enable
"The government passed a law to increase access to technology, in an effort to promote economic growth.",<triplet> passed <subj> promote <obj> intend
"On Friday, Intel began notifying customers about the bugs which cause the chip to give wrong answers for some mathematical calculations.    ",<triplet> bugs <subj> answers <obj> cause
